0.268	0.327575	0.757278	2.25802	6.16923	16.5261	-17.2069
0.269	0.32984	0.763439	2.27158	6.1486	12.79	-26.0163
0.27	0.332117	0.769575	2.2816	6.11831	9.78254	-35.374
0.271	0.334402	0.775675	2.28962	6.07751	8.27174	-45.0264
0.272	0.336696	0.781729	2.29809	6.02621	8.67548	-54.3005
0.273	0.339	0.787726	2.30925	5.96583	10.8525	-62.3949
0.274	0.341317	0.793659	2.32422	5.89867	14.2819	-68.7048
0.275	0.343651	0.799522	2.34321	5.82695	18.2829	-72.921
0.276	0.346006	0.805312	2.36597	5.75264	22.1578	-75.1115
0.277	0.348385	0.811027	2.39197	5.67735	25.4085	-75.6963
0.278	0.350792	0.816667	2.42044	5.60224	27.8475	-75.2217
0.279	0.353228	0.822232	2.45065	5.52802	29.5164	-74.1515
0.28	0.355694	0.827724	2.48195	5.45507	30.554	-72.8002
0.281	0.358193	0.833143	2.51383	5.38354	31.1112	-71.3542
0.282	0.360723	0.838491	2.54592	5.31344	31.3175	-69.9136
0.283	0.363285	0.84377	2.57795	5.24474	31.2741	-68.5272
0.284	0.365879	0.848981	2.60974	5.17736	31.0568	-67.2162
0.285	0.368505	0.854126	2.64117	5.11122	30.721	-65.9877
0.286	0.371162	0.859204	2.67214	5.04624	30.3066	-64.8419
0.287	0.37385	0.864219	2.70262	4.98234	29.8426	-63.7765
0.288	0.376568	0.869169	2.73257	4.91944	29.35	-62.7873
0.289	0.379315	0.874058	2.76197	4.85747	28.8435	-61.8705
0.29	0.382092	0.878885	2.79084	4.79636	28.3339	-61.0223
0.291	0.384897	0.883651	2.81916	4.73605	27.829	-60.2396
0.292	0.387731	0.888357	2.84697	4.67647	27.3342	-59.5202
0.293	0.390591	0.893004	2.87426	4.61756	26.8535	-58.862
0.294	0.393479	0.897592	2.90106	4.55926	26.3894	-58.264
0.295	0.396394	0.902123	2.92739	4.50152	25.9437	-57.7252
0.296	0.399334	0.906596	2.95327	4.44427	25.5174	-57.2455
0.297	0.4023	0.911012	2.97872	4.38746	25.1109	-56.8251
0.298	0.405292	0.915371	3.00377	4.33104	24.7238	-56.4645
0.299	0.408308	0.919674	3.02842	4.27493	24.3553	-56.1645
0.3	0.411349	0.923921	3.05271	4.21908	24.0041	-55.9262
0.301	0.414414	0.928112	3.07665	4.16343	23.668	-55.7507
0.302	0.417502	0.932248	3.10025	4.10792	23.344	-55.6391
0.303	0.420614	0.936328	3.12352	4.05248	23.0286	-55.5923
0.304	0.423749	0.940353	3.14648	3.99705	22.7171	-55.6108
0.305	0.426907	0.944322	3.16912	3.94155	22.4041	-55.6943
0.306	0.430088	0.948236	3.19144	3.88594	22.0832	-55.8417
0.307	0.43329	0.952094	3.21342	3.83015	21.7472	-56.0503
0.308	0.436514	0.955897	3.23506	3.77411	21.3886	-56.3158
0.309	0.43976	0.959643	3.25631	3.71778	20.9997	-56.6317
0.31	0.443027	0.963332	3.27716	3.66111	20.5733	-56.989
0.311	0.446315	0.966965	3.29755	3.60406	20.1036	-57.3765
0.312	0.449622	0.970541	3.31746	3.54661	19.5871	-57.7806
0.313	0.45295	0.974059	3.33681	3.48875	19.0232	-58.1862
0.314	0.456296	0.977518	3.35558	3.4305	18.4148	-58.5779
0.315	0.459661	0.98092	3.37372	3.37186	17.7686	-58.9407
0.316	0.463043	0.984262	3.3912	3.31287	17.0943	-59.2616
0.317	0.466443	0.987546	3.408	3.25359	16.4042	-59.5303
0.318	0.46986	0.990769	3.4241	3.19407	15.7118	-59.7401
0.319	0.473292	0.993934	3.43951	3.13436	15.0308	-59.8874
0.32	0.476739	0.997038	3.45425	3.07454	14.3738	-59.9724
0.321	0.4802	1.00008	3.46835	3.01466	13.7517	-59.9975
0.322	0.483675	1.00307	3.48185	2.95478	13.1729	-59.9675
0.323	0.487164	1.00599	3.4948	2.89496	12.644	-59.888
0.324	0.490665	1.00886	3.50724	2.83523	12.1695	-59.7654
0.325	0.494178	1.01166	3.51924	2.77564	11.7523	-59.6061
0.326	0.497703	1.01441	3.53084	2.71623	11.3943	-59.4157
0.327	0.50124	1.0171	3.54212	2.65701	11.0969	-59.1993
0.328	0.504788	1.01972	3.55313	2.59803	10.8613	-58.9612
0.329	0.508346	1.02229	3.56394	2.53929	10.6887	-58.7052
0.33	0.511916	1.0248	3.57461	2.48081	10.5806	-58.4342
0.331	0.515496	1.02725	3.5852	2.42261	10.5388	-58.1512
0.332	0.519086	1.02965	3.59578	2.36469	10.5655	-57.8585
0.333	0.522687	1.03198	3.60642	2.30707	10.6632	-57.5587
0.334	0.526299	1.03426	3.6172	2.24975	10.8349	-57.2543
0.335	0.529922	1.03648	3.62819	2.19274	11.0837	-56.9482
0.336	0.533555	1.03865	3.63946	2.13603	11.4128	-56.6433
0.337	0.537201	1.04075	3.65111	2.07963	11.8253	-56.3425
0.338	0.540858	1.04281	3.66321	2.02352	12.3244	-56.0484
0.339	0.544527	1.0448	3.67586	1.96771	12.9132	-55.7633
0.34	0.548209	1.04674	3.68914	1.91217	13.5949	-55.4888
0.341	0.551905	1.04863	3.70315	1.8569	14.373	-55.2261
0.342	0.555616	1.05046	3.71799	1.80189	15.2511	-54.9752
0.343	0.559341	1.05223	3.73375	1.74712	16.2334	-54.7352
0.344	0.563083	1.05395	3.75056	1.69259	17.3245	-54.5041
0.345	0.566842	1.05562	3.76851	1.63829	18.5298	-54.2784
0.346	0.57062	1.05723	3.78772	1.58422	19.8553	-54.0531
0.347	0.574418	1.05878	3.80833	1.53037	21.3082	-53.8214
0.348	0.578237	1.06029	3.83046	1.47677	22.8963	-53.5742
0.349	0.582079	1.06174	3.85424	1.42342	24.6285	-53.3004
0.35	0.585945	1.06313	3.87984	1.37037	26.5151	-52.9865
0.351	0.589839	1.06448	3.9074	1.31767	28.5674	-52.6161
0.352	0.59376	1.06577	3.93711	1.26537	30.7989	-52.1692
0.353	0.597713	1.06701	3.96915	1.21357	33.2258	-51.6219
0.354	0.601699	1.0682	4.00372	1.16238	35.8681	-50.9433
0.355	0.60572	1.06933	4.04106	1.11197	38.7516	-50.0914
0.356	0.609781	1.07042	4.08141	1.06252	41.9079	-49.0013
0.357	0.613883	1.07146	4.12508	1.01434	45.3712	-47.5649
